Benchmark,instruction_number,arithmetic_type,simd_type,instruction,bit,result
parest_r,1329,mul,pd,"vmulpd xmm1, xmm2, xmmword ptr [rax]
",48,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",0,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",16,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",28,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",48,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",0,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",16,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",28,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",48,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",0,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",16,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",28,No Issues
parest_r,488,div,sd,"vdivsd xmm1, xmm1, qword ptr [rdi+rax*8]
",48,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",0,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",16,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",28,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",48,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",0,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",16,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",28,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",48,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",0,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",16,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",28,No Issues
parest_r,1039,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0xa8]
",48,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",0,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",16,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",28,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",48,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",0,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",16,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",28,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",48,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",0,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",16,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",28,No Issues
parest_r,1320,sub,sd,"vsubsd xmm0, xmm0, xmm1
",48,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",0,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",16,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",28,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",48,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",0,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",16,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",28,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",48,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",0,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",16,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",28,No Issues
parest_r,1268,mul,sd,"vmulsd xmm0, xmm7, qword ptr [rbx+rax*1]
",48,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",0,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",16,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",28,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",48,SDC
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",0,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",16,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",28,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",48,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",0,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",16,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",28,No Issues
parest_r,913,mul,sd,"vmulsd xmm4, xmm4, xmm10
",48,SDC
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",0,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",16,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",28,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",48,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",0,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",16,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",28,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",48,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",0,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",16,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",28,No Issues
parest_r,1373,mul,sd,"vmulsd xmm1, xmm1, qword ptr [rsi+rax*8]
",48,No Issues
parest_r,794,mul,sd,"vmulsd xmm0, xmm3, qword ptr [rsi+r13*1+0x8]
",0,No Issues
parest_r,794,mul,sd,"vmulsd xmm0, xmm3, qword ptr [rsi+r13*1+0x8]
",16,No Issues
parest_r,794,mul,sd,"vmulsd xmm0, xmm3, qword ptr [rsi+r13*1+0x8]
",28,No Issues
parest_r,794,mul,sd,"vmulsd xmm0, xmm3, qword ptr [rsi+r13*1+0x8]
",48,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",0,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",16,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",28,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",48,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",0,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",16,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",28,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",48,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",0,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",16,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",28,No Issues
parest_r,926,add,sd,"vaddsd xmm0, xmm5, qword ptr [rax]
",48,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",0,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",16,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",28,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",48,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",0,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",16,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",28,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",48,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",0,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",16,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",28,No Issues
parest_r,480,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rsp+0x28]
",48,No Issues
parest_r,518,add,pd,"vaddpd xmm0, xmm0, xmm2
",0,No Issues
parest_r,518,add,pd,"vaddpd xmm0, xmm0, xmm2
",16,No Issues
parest_r,518,add,pd,"vaddpd xmm0, xmm0, xmm2
",28,No Issues
parest_r,518,add,pd,"vaddpd xmm0, xmm0, xmm2
",48,No Issues
parest_r,518,add,pd,"vaddpd xmm0, xmm0, xmm2
",0,No Issues
parest_r,518,add,pd,"vaddpd xmm0, xmm0, xmm2
",16,No Issues
